approach	metaheuristica	instancia	bks_referencia	bks_origen	gap_bks_porcentaje	repeticion	semilla	tiempo_segundos	mejor_costo	costo_solucion_inicial	mejora_absoluta	mejora_porcentaje	iteraciones_totales	mejoras	mejor_solucion_factible_final	n_resets_kick	costo_total_desde_reporte	n_tareas	parametros	conteo_operadores
binario_capacidad	busqueda_tabu_simple	gdb20	121.0	BKS	21.487603305785125	3		1.2576152630063007	147.0	147.0	0.0	0.0	128	11	True	0	147.0		aceptadas=128; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.09375; iteracion_mejor=27; iteraciones_con_violacion=12; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5120	relocate_intra=P1327/A25/M0; swap_intra=P1706/A39/M0; 2opt_intra=P1607/A52/M6; relocate_inter=P65/A0/M0; swap_inter=P67/A4/M2; 2opt_star=P88/A3/M1; cross_exchange=P92/A3/M1; or_opt_2=P89/A1/M0; or_opt_3=P79/A1/M1
binario_capacidad	busqueda_tabu_simple	gdb20	121.0	BKS	14.049586776859504	4		1.4634871960006421	138.0	147.0	9.0	6.122448979591836	113	10	True	0	138.0		aceptadas=113; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.02654867256637168; iteracion_mejor=12; iteraciones_con_violacion=3; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4520	relocate_intra=P1261/A34/M3; swap_intra=P1607/A36/M2; 2opt_intra=P1532/A40/M2; relocate_inter=P26/A0/M0; swap_inter=P19/A1/M1; 2opt_star=P17/A0/M0; cross_exchange=P13/A0/M0; or_opt_2=P27/A2/M2; or_opt_3=P18/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb20	121.0	BKS	12.396694214876034	5		1.1921897740103304	136.0	147.0	11.0	7.482993197278912	107	6	True	0	136.0		aceptadas=107; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.056074766355140186; iteracion_mejor=6; iteraciones_con_violacion=6; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4280	relocate_intra=P1154/A28/M1; swap_intra=P1465/A39/M0; 2opt_intra=P1421/A34/M0; relocate_inter=P30/A2/M2; swap_inter=P32/A2/M1; 2opt_star=P45/A1/M1; cross_exchange=P45/A1/M1; or_opt_2=P43/A0/M0; or_opt_3=P45/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb21	156.0	BKS	22.435897435897438	1		1.3844369589933194	191.0	169.0	-22.0	-13.017751479289942	156	13	True	0	191.0		aceptadas=156; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.038461538461538464; iteracion_mejor=55; iteraciones_con_violacion=6; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6240	relocate_intra=P1737/A39/M4; swap_intra=P2116/A48/M1; 2opt_intra=P2147/A63/M2; relocate_inter=P36/A1/M1; swap_inter=P51/A1/M1; 2opt_star=P31/A2/M2; cross_exchange=P39/A2/M2; or_opt_2=P48/A0/M0; or_opt_3=P35/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb21	156.0	BKS	16.025641025641026	2		1.218665824009804	181.0	169.0	-12.0	-7.100591715976331	136	10	True	0	181.0		aceptadas=136; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.03676470588235294; iteracion_mejor=35; iteraciones_con_violacion=5; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5440	relocate_intra=P1548/A34/M3; swap_intra=P1849/A47/M2; 2opt_intra=P1843/A50/M0; relocate_inter=P33/A2/M2; swap_inter=P36/A2/M2; 2opt_star=P33/A0/M0; cross_exchange=P29/A0/M0; or_opt_2=P33/A1/M1; or_opt_3=P36/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb21	156.0	BKS	21.153846153846153	3		1.449387436005054	189.0	169.0	-20.0	-11.834319526627219	170	12	True	0	189.0		aceptadas=170; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.047058823529411764; iteracion_mejor=69; iteraciones_con_violacion=8; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6800	relocate_intra=P1911/A40/M2; swap_intra=P2298/A58/M2; 2opt_intra=P2271/A64/M1; relocate_inter=P42/A2/M1; swap_inter=P63/A2/M2; 2opt_star=P65/A1/M1; cross_exchange=P50/A3/M3; or_opt_2=P47/A0/M0; or_opt_3=P53/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb21	156.0	BKS	20.51282051282051	4		1.3530019210011233	188.0	169.0	-19.0	-11.242603550295858	170	14	True	0	188.0		aceptadas=170; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.029411764705882353; iteracion_mejor=69; iteraciones_con_violacion=5; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6800	relocate_intra=P1904/A47/M4; swap_intra=P2400/A59/M1; 2opt_intra=P2296/A59/M4; relocate_inter=P38/A2/M2; swap_inter=P36/A2/M2; 2opt_star=P30/A1/M1; cross_exchange=P27/A0/M0; or_opt_2=P36/A0/M0; or_opt_3=P33/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb21	156.0	BKS	23.717948717948715	5		1.0309181199991144	193.0	169.0	-24.0	-14.201183431952662	107	7	True	0	193.0		aceptadas=107; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.037383177570093455; iteracion_mejor=6; iteraciones_con_violacion=4; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4280	relocate_intra=P1212/A34/M2; swap_intra=P1468/A34/M0; 2opt_intra=P1440/A35/M1; relocate_inter=P20/A2/M2; swap_inter=P26/A1/M1; 2opt_star=P31/A0/M0; cross_exchange=P26/A0/M0; or_opt_2=P25/A1/M1; or_opt_3=P32/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb3	275.0	BKS	21.454545454545453	1		1.301991579006426	334.0	335.0	1.0	0.2985074626865672	101	1	True	0	334.0		aceptadas=101; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4040	relocate_intra=P1154/A32/M0; swap_intra=P1390/A33/M1; 2opt_intra=P1496/A36/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb3	275.0	BKS	21.454545454545453	2		1.0991281890019309	334.0	335.0	1.0	0.2985074626865672	103	1	True	0	334.0		aceptadas=103; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=2; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4120	relocate_intra=P1154/A33/M1; swap_intra=P1485/A35/M0; 2opt_intra=P1481/A35/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb3	275.0	BKS	21.454545454545453	3		1.1529603249946376	334.0	335.0	1.0	0.2985074626865672	101	1	True	0	334.0		aceptadas=101; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4040	relocate_intra=P1154/A28/M0; swap_intra=P1465/A35/M1; 2opt_intra=P1421/A38/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
binario_capacidad	busqueda_tabu_simple	gdb3	275.0	BKS	21.454545454545453	4		1.4575200600083917	334.0	335.0	1.0	0.2985074626865672	101	1	True	0	334.0		aceptadas=101; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=0; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.6; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4040	relocate_intra=P1061/A26/M0; swap_intra=P1458/A34/M1; 2opt_intra=P1521/A41/M0; relocate_inter=P0/A0/M0; swap_inter=P0/A0/M0; 2opt_star=P0/A0/M0; cross_exchange=P0/A0/M0; or_opt_2=P0/A0/M0; or_opt_3=P0/A0/M0
