approach	metaheuristica	instancia	n_tareas	bks_referencia	bks_origen	gap_bks_porcentaje	repeticion	semilla	mejor_costo	costo_solucion_inicial	mejora_absoluta	mejora_porcentaje	tiempo_segundos	iteraciones_totales	mejoras	mejor_solucion_factible_final	n_resets_kick	costo_total_desde_reporte	parametros	conteo_operadores
solo_p_inter	busqueda_tabu_simple	gdb20		121.0	BKS	13.223140495867769	2		137.0	147.0	10.0	6.802721088435375	1.939941735996399	152	12	True	0	137.0	aceptadas=152; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.046052631578947366; iteracion_mejor=51; iteraciones_con_violacion=7; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6080	relocate_intra:P1055/A30/M1 | swap_intra:P1324/A25/M3 | 2opt_intra:P1301/A37/M5 | relocate_inter:P313/A8/M0 | swap_inter:P413/A23/M2 | 2opt_star:P415/A24/M1 | cross_exchange:P442/A5/M0 | or_opt_2:P380/A0/M0 | or_opt_3:P437/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb20		121.0	BKS	2.479338842975207	3		124.0	147.0	23.0	15.646258503401361	4.365929392995895	316	18	True	0	124.0	aceptadas=316; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.08860759493670886; iteracion_mejor=215; iteraciones_con_violacion=28; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=12640	relocate_intra:P2097/A52/M3 | swap_intra:P2515/A65/M2 | 2opt_intra:P2628/A64/M5 | relocate_inter:P693/A21/M2 | swap_inter:P934/A44/M5 | 2opt_star:P932/A38/M0 | cross_exchange:P933/A32/M1 | or_opt_2:P941/A0/M0 | or_opt_3:P967/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb20		121.0	BKS	10.743801652892563	4		134.0	147.0	13.0	8.843537414965986	2.8059733510017395	203	13	True	0	134.0	aceptadas=203; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.13793103448275862; iteracion_mejor=102; iteraciones_con_violacion=28; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=8120	relocate_intra:P1323/A33/M6 | swap_intra:P1594/A38/M2 | 2opt_intra:P1563/A41/M1 | relocate_inter:P488/A16/M0 | swap_inter:P633/A30/M3 | 2opt_star:P639/A26/M0 | cross_exchange:P622/A19/M1 | or_opt_2:P642/A0/M0 | or_opt_3:P616/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb20		121.0	BKS	3.3057851239669422	5		125.0	147.0	22.0	14.965986394557824	2.365140744004748	238	15	True	0	125.0	aceptadas=238; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.06722689075630252; iteracion_mejor=137; iteraciones_con_violacion=16; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=60.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=9520	relocate_intra:P1551/A30/M0 | swap_intra:P1988/A45/M5 | 2opt_intra:P1941/A62/M4 | relocate_inter:P491/A14/M3 | swap_inter:P751/A39/M1 | 2opt_star:P699/A29/M0 | cross_exchange:P718/A18/M1 | or_opt_2:P672/A0/M0 | or_opt_3:P709/A1/M1
solo_p_inter	busqueda_tabu_simple	gdb21		156.0	BKS	7.6923076923076925	1		168.0	169.0	1.0	0.591715976331361	2.191595972995856	216	14	True	0	168.0	aceptadas=216; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.037037037037037035; iteracion_mejor=115; iteraciones_con_violacion=8; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=8640	relocate_intra:P1527/A28/M0 | swap_intra:P1866/A45/M4 | 2opt_intra:P1847/A58/M3 | relocate_inter:P497/A18/M2 | swap_inter:P560/A30/M1 | 2opt_star:P606/A18/M1 | cross_exchange:P572/A17/M3 | or_opt_2:P572/A2/M0 | or_opt_3:P593/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb21		156.0	BKS	13.461538461538462	2		177.0	169.0	-8.0	-4.733727810650888	1.7994777459971374	160	11	True	0	177.0	aceptadas=160; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0625; iteracion_mejor=59; iteraciones_con_violacion=10; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6400	relocate_intra:P1022/A20/M2 | swap_intra:P1208/A26/M2 | 2opt_intra:P1330/A43/M2 | relocate_inter:P406/A8/M0 | swap_inter:P458/A24/M1 | 2opt_star:P500/A26/M2 | cross_exchange:P509/A10/M1 | or_opt_2:P491/A2/M1 | or_opt_3:P476/A1/M0
solo_p_inter	busqueda_tabu_simple	gdb21		156.0	BKS	11.538461538461538	3		174.0	169.0	-5.0	-2.9585798816568047	1.956498344996362	204	13	True	0	174.0	aceptadas=204; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.024509803921568627; iteracion_mejor=103; iteraciones_con_violacion=5; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=8160	relocate_intra:P1241/A28/M0 | swap_intra:P1551/A32/M4 | 2opt_intra:P1488/A47/M2 | relocate_inter:P571/A20/M0 | swap_inter:P680/A26/M4 | 2opt_star:P683/A32/M1 | cross_exchange:P641/A18/M2 | or_opt_2:P652/A1/M0 | or_opt_3:P653/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb21		156.0	BKS	13.461538461538462	4		177.0	169.0	-8.0	-4.733727810650888	1.275906611001119	119	9	True	0	177.0	aceptadas=119; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.05042016806722689; iteracion_mejor=18; iteraciones_con_violacion=6; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4760	relocate_intra:P809/A15/M2 | swap_intra:P1021/A27/M0 | 2opt_intra:P930/A27/M1 | relocate_inter:P279/A13/M2 | swap_inter:P348/A11/M2 | 2opt_star:P346/A14/M0 | cross_exchange:P336/A12/M2 | or_opt_2:P354/A0/M0 | or_opt_3:P337/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb21		156.0	BKS	11.538461538461538	5		174.0	169.0	-5.0	-2.9585798816568047	1.662653262988897	160	16	True	0	174.0	aceptadas=160; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.03125; iteracion_mejor=59; iteraciones_con_violacion=5; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=40.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6400	relocate_intra:P1122/A32/M6 | swap_intra:P1474/A28/M1 | 2opt_intra:P1364/A39/M3 | relocate_inter:P323/A13/M2 | swap_inter:P407/A16/M3 | 2opt_star:P439/A23/M1 | cross_exchange:P444/A7/M0 | or_opt_2:P418/A2/M0 | or_opt_3:P409/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb3		275.0	BKS	5.090909090909091	1		289.0	335.0	46.0	13.73134328358209	2.8683679810055764	166	9	True	0	289.0	aceptadas=166; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=65; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6640	relocate_intra:P1079/A25/M4 | swap_intra:P1422/A34/M0 | 2opt_intra:P1539/A42/M2 | relocate_inter:P351/A8/M1 | swap_inter:P490/A12/M0 | 2opt_star:P435/A31/M0 | cross_exchange:P457/A13/M2 | or_opt_2:P430/A0/M0 | or_opt_3:P437/A1/M0
solo_p_inter	busqueda_tabu_simple	gdb3		275.0	BKS	6.909090909090909	2		294.0	335.0	41.0	12.238805970149254	2.463764225001796	193	9	True	0	294.0	aceptadas=193; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=92; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=7720	relocate_intra:P1241/A26/M1 | swap_intra:P1731/A44/M1 | 2opt_intra:P1668/A46/M3 | relocate_inter:P433/A8/M1 | swap_inter:P539/A16/M3 | 2opt_star:P558/A35/M0 | cross_exchange:P516/A15/M0 | or_opt_2:P535/A2/M0 | or_opt_3:P499/A1/M0
solo_p_inter	busqueda_tabu_simple	gdb3		275.0	BKS	3.6363636363636362	3		285.0	335.0	50.0	14.925373134328357	1.8267522440000903	172	10	True	0	285.0	aceptadas=172; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=71; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6880	relocate_intra:P1141/A21/M0 | swap_intra:P1565/A40/M1 | 2opt_intra:P1534/A45/M2 | relocate_inter:P362/A10/M0 | swap_inter:P442/A14/M2 | 2opt_star:P472/A27/M2 | cross_exchange:P465/A13/M3 | or_opt_2:P445/A2/M0 | or_opt_3:P454/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb3		275.0	BKS	4.7272727272727275	4		288.0	335.0	47.0	14.029850746268657	1.4474770950037055	147	8	True	0	288.0	aceptadas=147; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=46; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5880	relocate_intra:P986/A21/M1 | swap_intra:P1194/A25/M1 | 2opt_intra:P1220/A39/M3 | relocate_inter:P336/A5/M1 | swap_inter:P413/A12/M0 | 2opt_star:P415/A29/M1 | cross_exchange:P420/A14/M1 | or_opt_2:P441/A2/M0 | or_opt_3:P455/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb3		275.0	BKS	8.727272727272728	5		299.0	335.0	36.0	10.746268656716417	1.8090183080057614	183	5	True	0	299.0	aceptadas=183; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=82; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=170.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=7320	relocate_intra:P1208/A24/M0 | swap_intra:P1579/A39/M1 | 2opt_intra:P1573/A46/M0 | relocate_inter:P428/A10/M0 | swap_inter:P540/A25/M2 | 2opt_star:P527/A25/M2 | cross_exchange:P483/A13/M0 | or_opt_2:P497/A1/M0 | or_opt_3:P485/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb4		287.0	BKS	3.484320557491289	1		297.0	360.0	63.0	17.5	2.4236444480047794	197	8	True	0	297.0	aceptadas=197; alpha_inter=0.8; aspiraciones=4; fraccion_iter_con_violacion=0.0; iteracion_mejor=96; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=7880	relocate_intra:P1460/A37/M1 | swap_intra:P1846/A34/M1 | 2opt_intra:P1894/A59/M2 | relocate_inter:P335/A6/M0 | swap_inter:P482/A20/M2 | 2opt_star:P470/A33/M1 | cross_exchange:P424/A8/M1 | or_opt_2:P496/A0/M0 | or_opt_3:P473/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb4		287.0	BKS	0.0	2		287.0	360.0	73.0	20.27777777777778	1.633353780998732	168	4	True	0	287.0	aceptadas=168; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.0; iteracion_mejor=67; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6720	relocate_intra:P1148/A15/M0 | swap_intra:P1450/A37/M1 | 2opt_intra:P1442/A49/M2 | relocate_inter:P350/A6/M0 | swap_inter:P501/A30/M1 | 2opt_star:P441/A18/M0 | cross_exchange:P481/A13/M0 | or_opt_2:P420/A0/M0 | or_opt_3:P487/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb4		287.0	BKS	1.3937282229965158	3		291.0	360.0	69.0	19.166666666666668	1.3529595909931231	133	6	True	0	291.0	aceptadas=133; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.0; iteracion_mejor=32; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5320	relocate_intra:P908/A19/M0 | swap_intra:P1202/A25/M0 | 2opt_intra:P1210/A39/M2 | relocate_inter:P243/A7/M0 | swap_inter:P341/A20/M2 | 2opt_star:P342/A16/M2 | cross_exchange:P350/A7/M0 | or_opt_2:P328/A0/M0 | or_opt_3:P396/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb4		287.0	BKS	14.634146341463413	4		329.0	360.0	31.0	8.61111111111111	1.579481966997264	131	3	True	0	329.0	aceptadas=131; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.0; iteracion_mejor=30; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5240	relocate_intra:P1008/A21/M0 | swap_intra:P1234/A27/M0 | 2opt_intra:P1158/A37/M1 | relocate_inter:P234/A3/M1 | swap_inter:P333/A15/M1 | 2opt_star:P331/A19/M0 | cross_exchange:P299/A9/M0 | or_opt_2:P335/A0/M0 | or_opt_3:P308/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb4		287.0	BKS	1.3937282229965158	5		291.0	360.0	69.0	19.166666666666668	3.0971060729934834	282	10	True	0	291.0	aceptadas=282; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=181; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=11280	relocate_intra:P1874/A42/M0 | swap_intra:P2517/A52/M2 | 2opt_intra:P2449/A77/M3 | relocate_inter:P573/A15/M0 | swap_inter:P821/A43/M3 | 2opt_star:P805/A30/M0 | cross_exchange:P756/A23/M2 | or_opt_2:P777/A0/M0 | or_opt_3:P708/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb5		377.0	BKS	7.427055702917771	1		405.0	508.0	103.0	20.275590551181104	4.212180821006768	226	10	True	0	405.0	aceptadas=226; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.0; iteracion_mejor=125; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=9040	relocate_intra:P1472/A17/M0 | swap_intra:P1995/A60/M2 | 2opt_intra:P1973/A59/M3 | relocate_inter:P554/A10/M1 | swap_inter:P594/A17/M1 | 2opt_star:P598/A35/M1 | cross_exchange:P622/A21/M1 | or_opt_2:P608/A5/M1 | or_opt_3:P624/A2/M0
solo_p_inter	busqueda_tabu_simple	gdb5		377.0	BKS	7.427055702917771	2		405.0	508.0	103.0	20.275590551181104	3.5101204609964043	195	9	True	0	405.0	aceptadas=195; alpha_inter=0.8; aspiraciones=2; fraccion_iter_con_violacion=0.0; iteracion_mejor=94; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=7800	relocate_intra:P1426/A23/M0 | swap_intra:P1745/A45/M0 | 2opt_intra:P1709/A54/M3 | relocate_inter:P375/A6/M2 | swap_inter:P538/A22/M1 | 2opt_star:P529/A25/M1 | cross_exchange:P477/A17/M2 | or_opt_2:P484/A3/M0 | or_opt_3:P517/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb5		377.0	BKS	9.549071618037134	3		413.0	508.0	95.0	18.700787401574804	3.7931681129994104	229	13	True	0	413.0	aceptadas=229; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.0; iteracion_mejor=128; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=9160	relocate_intra:P1659/A36/M2 | swap_intra:P2100/A50/M1 | 2opt_intra:P2161/A62/M4 | relocate_inter:P483/A13/M1 | swap_inter:P572/A15/M1 | 2opt_star:P535/A32/M2 | cross_exchange:P515/A17/M2 | or_opt_2:P586/A1/M0 | or_opt_3:P549/A3/M0
solo_p_inter	busqueda_tabu_simple	gdb5		377.0	BKS	4.774535809018567	4		395.0	508.0	113.0	22.244094488188974	6.362814445994445	400	19	True	0	395.0	aceptadas=400; alpha_inter=0.8; aspiraciones=3; fraccion_iter_con_violacion=0.0; iteracion_mejor=310; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=89; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=16000	relocate_intra:P2834/A57/M1 | swap_intra:P3647/A92/M3 | 2opt_intra:P3599/A103/M6 | relocate_inter:P870/A11/M0 | swap_inter:P1047/A29/M4 | 2opt_star:P995/A64/M2 | cross_exchange:P1040/A40/M3 | or_opt_2:P942/A3/M0 | or_opt_3:P1026/A1/M0
solo_p_inter	busqueda_tabu_simple	gdb5		377.0	BKS	10.079575596816976	5		415.0	508.0	93.0	18.30708661417323	3.3256288029951975	163	5	True	0	415.0	aceptadas=163; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=62; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6520	relocate_intra:P954/A21/M0 | swap_intra:P1328/A32/M0 | 2opt_intra:P1238/A35/M1 | relocate_inter:P416/A3/M0 | swap_inter:P534/A13/M0 | 2opt_star:P502/A35/M1 | cross_exchange:P503/A20/M3 | or_opt_2:P507/A3/M0 | or_opt_3:P538/A1/M0
solo_p_inter	busqueda_tabu_simple	gdb6		298.0	BKS	5.704697986577181	1		315.0	333.0	18.0	5.405405405405405	2.017936661010026	152	4	True	0	315.0	aceptadas=152; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.0; iteracion_mejor=51; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6080	relocate_intra:P1057/A22/M0 | swap_intra:P1451/A42/M1 | 2opt_intra:P1452/A35/M0 | relocate_inter:P288/A7/M0 | swap_inter:P385/A12/M1 | 2opt_star:P364/A23/M1 | cross_exchange:P343/A9/M0 | or_opt_2:P367/A2/M1 | or_opt_3:P373/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb6		298.0	BKS	4.697986577181208	2		312.0	333.0	21.0	6.306306306306306	1.9901392649917398	167	3	True	0	312.0	aceptadas=167; alpha_inter=0.8; aspiraciones=1; fraccion_iter_con_violacion=0.0; iteracion_mejor=66; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6680	relocate_intra:P1008/A15/M0 | swap_intra:P1415/A40/M1 | 2opt_intra:P1417/A41/M1 | relocate_inter:P398/A14/M0 | swap_inter:P512/A14/M0 | 2opt_star:P440/A27/M0 | cross_exchange:P481/A15/M0 | or_opt_2:P496/A1/M1 | or_opt_3:P513/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb6		298.0	BKS	5.704697986577181	3		315.0	333.0	18.0	5.405405405405405	1.3481503630027873	110	3	True	0	315.0	aceptadas=110; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=9; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4400	relocate_intra:P721/A14/M1 | swap_intra:P947/A23/M0 | 2opt_intra:P972/A29/M1 | relocate_inter:P243/A5/M0 | swap_inter:P279/A11/M1 | 2opt_star:P316/A18/M0 | cross_exchange:P294/A9/M0 | or_opt_2:P327/A1/M0 | or_opt_3:P301/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb6		298.0	BKS	1.006711409395973	4		301.0	333.0	32.0	9.60960960960961	1.6003164290013956	136	3	True	0	301.0	aceptadas=136; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=35; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=5440	relocate_intra:P938/A20/M0 | swap_intra:P1221/A31/M0 | 2opt_intra:P1201/A33/M0 | relocate_inter:P281/A4/M1 | swap_inter:P366/A12/M1 | 2opt_star:P372/A19/M0 | cross_exchange:P387/A15/M1 | or_opt_2:P329/A1/M0 | or_opt_3:P345/A1/M0
solo_p_inter	busqueda_tabu_simple	gdb6		298.0	BKS	5.704697986577181	5		315.0	333.0	18.0	5.405405405405405	1.2460381250130013	119	2	True	0	315.0	aceptadas=119; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=18; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=180.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4760	relocate_intra:P849/A22/M0 | swap_intra:P1075/A21/M0 | 2opt_intra:P1116/A33/M0 | relocate_inter:P251/A4/M0 | swap_inter:P277/A9/M2 | 2opt_star:P314/A23/M0 | cross_exchange:P303/A7/M0 | or_opt_2:P277/A0/M0 | or_opt_3:P298/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb7		325.0	BKS	1.8461538461538463	1		331.0	346.0	15.0	4.335260115606936	2.1843871099990793	163	4	True	0	331.0	aceptadas=163; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=62; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6520	relocate_intra:P1078/A18/M0 | swap_intra:P1445/A36/M0 | 2opt_intra:P1437/A45/M0 | relocate_inter:P363/A7/M1 | swap_inter:P473/A16/M2 | 2opt_star:P455/A24/M0 | cross_exchange:P421/A15/M1 | or_opt_2:P428/A2/M0 | or_opt_3:P420/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb7		325.0	BKS	3.076923076923077	2		335.0	346.0	11.0	3.1791907514450863	1.5074799799913308	118	2	True	0	335.0	aceptadas=118; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=17; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=4720	relocate_intra:P841/A14/M0 | swap_intra:P1112/A27/M1 | 2opt_intra:P1087/A35/M1 | relocate_inter:P226/A7/M0 | swap_inter:P298/A11/M0 | 2opt_star:P292/A12/M0 | cross_exchange:P292/A10/M0 | or_opt_2:P279/A2/M0 | or_opt_3:P293/A0/M0
solo_p_inter	busqueda_tabu_simple	gdb7		325.0	BKS	2.769230769230769	3		334.0	346.0	12.0	3.4682080924855487	1.7061270429985598	157	3	True	0	334.0	aceptadas=157; alpha_inter=0.8; aspiraciones=0; fraccion_iter_con_violacion=0.0; iteracion_mejor=56; iteraciones_con_violacion=0; iteraciones_max=400; iteraciones_sin_mejora_final=100; iteraciones_todos_tabu=0; lambda_capacidad=190.0; max_iter_sin_mejora=100; p_inter=0.4; tabu_tenure=25; tam_vecindario=40; vecinos_evaluados=6280	relocate_intra:P1075/A24/M1 | swap_intra:P1321/A32/M0 | 2opt_intra:P1364/A38/M0 | relocate_inter:P330/A7/M0 | swap_inter:P424/A23/M1 | 2opt_star:P437/A21/M1 | cross_exchange:P447/A11/M0 | or_opt_2:P404/A1/M0 | or_opt_3:P478/A0/M0
