approach	metaheuristica	instancia	n_tareas	bks_referencia	bks_origen	n_reps	media_gap	std_gap	mejor_gap	peor_gap	mediana_gap	reps_bks_alcanzado	pct_bks_alcanzado	media_tiempo_s	std_tiempo_s	min_tiempo_s	max_tiempo_s	tasa_factible_pct	mejor_costo	media_costo	std_costo	media_iters_totales	media_mejoras	media_n_resets	rango_media_gap_en_approach
solo_p_inter	busqueda_abejas_simple	gdb5	26	377.0	BKS	5	15.7560	4.3771	8.7533	20.6897	16.7109	0	0.0	2.28	0.33	1.88	2.56	100.0	410.0	436.40	16.50	144	7.8	0.00	4
solo_p_inter	busqueda_abejas_simple	gdb6	22	298.0	BKS	5	6.7114	1.5007	5.7047	9.0604	5.7047	0	0.0	1.66	0.31	1.37	2.02	100.0	315.0	318.00	4.47	113	2.2	0.00	3
solo_p_inter	busqueda_abejas_simple	gdb7	22	325.0	BKS	5	4.9846	1.3482	4.0000	6.4615	4.0000	0	0.0	1.15	0.29	0.95	1.63	100.0	338.0	341.20	4.38	78	0.8	0.00	4
solo_p_inter	busqueda_abejas_simple	kshs1	15	14661.0	BKS	5	4.9792	3.1106	0.4638	9.1467	4.7064	0	0.0	1.03	0.51	0.64	1.91	100.0	14729.0	15391.00	456.05	94	7.2	0.00	4
solo_p_inter	busqueda_abejas_simple	kshs2	15	9863.0	BKS	5	2.4658	2.0154	0.9125	5.8400	2.3319	0	0.0	1.10	0.21	0.90	1.41	100.0	9953.0	10106.20	198.77	96	12.6	0.00	4
solo_p_inter	busqueda_abejas_simple	kshs3	15	9320.0	BKS	5	3.6867	4.1316	0.0000	10.5365	3.2511	1	20.0	1.19	0.56	0.61	2.02	100.0	9320.0	9663.60	385.07	108	10.2	0.00	4
solo_p_inter	busqueda_abejas_simple	kshs4	15	11498.0	BKS	5	9.8487	2.4083	7.6535	12.7935	9.0798	0	0.0	1.89	0.62	1.01	2.74	100.0	12378.0	12630.40	276.91	165	24.4	0.00	2
solo_p_inter	busqueda_abejas_simple	kshs5	15	10957.0	BKS	5	14.8398	6.3938	8.6338	24.5870	12.0288	0	0.0	1.17	0.43	0.70	1.66	100.0	11903.0	12583.00	700.57	111	13.2	0.00	4
solo_p_inter	busqueda_abejas_simple	kshs6	15	10197.0	BKS	5	6.1901	5.1989	0.0000	10.6698	9.6107	1	20.0	0.85	0.40	0.52	1.53	100.0	10197.0	10828.20	530.13	79	6.4	0.00	4
solo_p_inter	busqueda_tabu_simple	gdb1		316.0	BKS	5	3.7975	2.1346	2.2152	6.9620	2.5316	0	0.0	2.27	0.32	1.78	2.53	100.0	323.0	328.00	6.75	186	5.0	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb10		275.0	BKS	5	12.7273	1.4316	10.9091	14.1818	12.3636	0	0.0	1.63	0.23	1.39	1.83	100.0	305.0	310.00	3.94	122	2.0	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb12		458.0	BKS	5	12.3144	7.0287	0.8734	18.5590	14.1921	0	0.0	4.87	1.02	3.49	6.11	100.0	462.0	514.40	32.19	276	22.0	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb13		536.0	BKS	5	16.2313	3.2502	11.0075	19.2164	16.4179	0	0.0	2.74	0.81	1.88	3.71	100.0	595.0	623.00	17.42	169	17.6	0.00	4
solo_p_inter	busqueda_tabu_simple	gdb14		100.0	BKS	5	4.2000	4.3818	2.0000	12.0000	2.0000	0	0.0	2.36	0.91	1.33	3.55	100.0	102.0	104.20	4.38	187	8.8	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb15		58.0	BKS	5	1.3793	1.8887	0.0000	3.4483	0.0000	3	60.0	1.91	0.37	1.60	2.46	100.0	58.0	58.80	1.10	172	2.6	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb16		127.0	BKS	5	6.2992	2.9462	3.1496	11.0236	6.2992	0	0.0	2.87	0.65	2.41	4.01	100.0	131.0	135.00	3.74	211	12.6	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb17		91.0	BKS	5	0.8791	1.2038	0.0000	2.1978	0.0000	3	60.0	1.60	0.23	1.34	1.97	100.0	91.0	91.80	1.10	123	0.6	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb19		55.0	BKS	5	0.0000	0.0000	0.0000	0.0000	0.0000	5	100.0	0.90	0.36	0.68	1.53	100.0	55.0	55.00	0.00	128	5.0	0.00	1
solo_p_inter	busqueda_tabu_simple	gdb2		339.0	BKS	5	7.3156	1.9500	5.3097	10.3245	7.3746	0	0.0	3.55	0.97	2.51	4.83	100.0	357.0	363.80	6.61	195	10.4	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb20		121.0	BKS	5	8.0992	4.8683	2.4793	13.2231	10.7438	0	0.0	2.58	1.12	1.44	4.37	100.0	124.0	130.80	5.89	208	14.6	0.00	2
solo_p_inter	busqueda_tabu_simple	gdb21		156.0	BKS	5	11.5385	2.3553	7.6923	13.4615	11.5385	0	0.0	1.78	0.34	1.28	2.19	100.0	168.0	174.00	3.67	172	12.6	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb3		275.0	BKS	5	5.8182	2.0082	3.6364	8.7273	5.0909	0	0.0	2.08	0.57	1.45	2.87	100.0	285.0	291.00	5.52	172	8.2	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb4		287.0	BKS	5	4.1812	5.9744	0.0000	14.6341	1.3937	1	20.0	2.02	0.73	1.35	3.10	100.0	287.0	299.00	17.15	182	6.2	0.00	2
solo_p_inter	busqueda_tabu_simple	gdb5		377.0	BKS	5	7.8515	2.1020	4.7745	10.0796	7.4271	0	0.0	4.24	1.23	3.33	6.36	100.0	395.0	406.60	7.92	243	11.2	0.00	3
solo_p_inter	busqueda_tabu_simple	gdb6		298.0	BKS	5	4.5638	2.0357	1.0067	5.7047	5.7047	0	0.0	1.64	0.36	1.25	2.02	100.0	301.0	311.60	6.07	137	3.0	0.00	1
solo_p_inter	busqueda_tabu_simple	gdb7		325.0	BKS	5	3.4462	1.7595	1.8462	6.4615	3.0769	0	0.0	1.78	0.25	1.51	2.18	100.0	331.0	336.20	5.72	135	2.2	0.00	3
solo_p_inter	busqueda_tabu_simple	kshs1		14661.0	BKS	5	0.3997	0.5599	0.0000	1.1664	0.0000	3	60.0	1.59	0.41	1.11	2.08	100.0	14661.0	14719.60	82.09	175	9.8	0.00	1
solo_p_inter	busqueda_tabu_simple	kshs2		9863.0	BKS	5	0.4258	0.4081	0.0000	0.9125	0.6083	2	40.0	1.44	0.32	1.05	1.91	100.0	9863.0	9905.00	40.25	157	10.4	0.00	2
solo_p_inter	busqueda_tabu_simple	kshs3		9320.0	BKS	5	0.9785	1.7146	0.0000	3.9592	0.0000	3	60.0	1.33	0.63	0.80	2.41	100.0	9320.0	9411.20	159.80	146	9.8	0.00	1
solo_p_inter	busqueda_tabu_simple	kshs4		11498.0	BKS	5	11.5359	6.0742	3.5745	18.8381	12.9588	0	0.0	1.61	0.32	1.20	2.06	100.0	11909.0	12824.40	698.41	152	13.6	0.00	3
solo_p_inter	busqueda_tabu_simple	kshs5		10957.0	BKS	5	7.8452	5.2517	3.1030	15.8620	8.5790	0	0.0	2.09	0.78	1.38	3.39	100.0	11297.0	11816.60	575.43	222	15.6	0.00	2
solo_p_inter	busqueda_tabu_simple	kshs6		10197.0	BKS	5	0.6355	0.5801	0.0000	1.0591	1.0591	2	40.0	1.80	0.55	1.32	2.74	100.0	10197.0	10261.80	59.15	221	8.4	0.00	1
solo_p_inter	cuckoo_search	gdb1	22	316.0	BKS	5	11.4557	2.8163	7.5949	13.9241	12.3418	0	0.0	0.37	0.05	0.29	0.42	100.0	340.0	352.20	8.90	66	0.8	0.00	5
solo_p_inter	cuckoo_search	gdb10	25	275.0	BKS	5	15.0545	1.1950	14.1818	16.3636	14.1818	0	0.0	0.42	0.09	0.32	0.55	100.0	314.0	316.40	3.29	75	0.6	0.00	4
solo_p_inter	cuckoo_search	gdb12	23	458.0	BKS	5	44.8035	8.3946	32.7511	55.2402	43.4498	0	0.0	0.43	0.08	0.35	0.56	100.0	608.0	663.20	38.45	69	12.4	0.00	5
solo_p_inter	cuckoo_search	gdb13	28	536.0	BKS	5	19.6269	3.2938	14.7388	23.1343	20.5224	0	0.0	0.69	0.07	0.59	0.75	0.0	615.0	641.20	17.66	84	0.2	0.00	5
solo_p_inter	cuckoo_search	gdb14	21	100.0	BKS	5	17.6000	4.2778	10.0000	20.0000	19.0000	0	0.0	0.40	0.05	0.35	0.46	100.0	110.0	117.60	4.28	63	6.4	0.00	5
solo_p_inter	cuckoo_search	gdb15	21	58.0	BKS	5	6.8966	2.4383	3.4483	10.3448	6.8966	0	0.0	0.31	0.02	0.29	0.34	100.0	60.0	62.00	1.41	63	0.8	0.00	5
solo_p_inter	cuckoo_search	gdb16	28	127.0	BKS	5	20.7874	4.3699	14.1732	25.1969	22.0472	0	0.0	0.67	0.06	0.61	0.74	100.0	145.0	153.40	5.55	84	5.4	0.00	5
solo_p_inter	cuckoo_search	gdb17	28	91.0	BKS	5	2.1978	0.0000	2.1978	2.1978	2.1978	0	0.0	0.51	0.05	0.44	0.59	100.0	93.0	93.00	0.00	84	0.0	0.00	5
solo_p_inter	cuckoo_search	gdb19	11	55.0	BKS	5	21.8182	9.2709	10.9091	36.3636	21.8182	0	0.0	0.26	0.07	0.21	0.39	100.0	61.0	67.00	5.10	50	2.8	0.00	5
solo_p_inter	cuckoo_search	gdb2	26	339.0	BKS	5	25.8407	2.7403	20.9440	27.1386	27.1386	0	0.0	0.52	0.16	0.43	0.80	100.0	410.0	426.60	9.29	78	0.4	0.00	5
solo_p_inter	cuckoo_search	gdb20	22	121.0	BKS	5	27.6033	7.1238	20.6612	37.1901	23.9669	0	0.0	0.35	0.04	0.32	0.41	100.0	146.0	154.40	8.62	66	4.2	0.00	5
solo_p_inter	cuckoo_search	gdb21	33	156.0	BKS	5	28.8462	2.3985	25.6410	32.0513	28.2051	0	0.0	0.50	0.07	0.43	0.59	100.0	196.0	201.00	3.74	99	10.0	0.00	5
solo_p_inter	cuckoo_search	gdb3	22	275.0	BKS	5	18.9818	1.9650	16.7273	21.4545	18.9091	0	0.0	0.39	0.08	0.31	0.51	100.0	321.0	327.20	5.40	66	1.2	0.00	5
solo_p_inter	cuckoo_search	gdb4	19	287.0	BKS	5	24.1812	1.2220	22.6481	25.4355	23.6934	0	0.0	0.29	0.06	0.24	0.40	100.0	352.0	356.40	3.51	57	0.6	0.00	5
solo_p_inter	cuckoo_search	gdb5	26	377.0	BKS	5	28.7003	4.1789	23.3422	33.1565	29.7082	0	0.0	0.61	0.07	0.49	0.67	100.0	465.0	485.20	15.75	78	2.6	0.00	5
solo_p_inter	cuckoo_search	gdb6	22	298.0	BKS	5	11.2081	1.2006	9.0604	11.7450	11.7450	0	0.0	0.40	0.07	0.34	0.53	100.0	325.0	331.40	3.58	66	0.2	0.00	5
solo_p_inter	cuckoo_search	gdb7	22	325.0	BKS	5	6.4615	0.0000	6.4615	6.4615	6.4615	0	0.0	0.39	0.02	0.36	0.42	100.0	346.0	346.00	0.00	66	0.0	0.00	5
solo_p_inter	cuckoo_search	kshs1	15	14661.0	BKS	5	11.7523	3.5555	6.8822	15.5105	12.6731	0	0.0	0.28	0.10	0.18	0.44	100.0	15670.0	16384.00	521.28	50	5.0	0.00	5
solo_p_inter	cuckoo_search	kshs2	15	9863.0	BKS	5	14.4094	2.7678	11.9538	18.2906	13.3428	0	0.0	0.21	0.05	0.13	0.28	100.0	11042.0	11284.20	272.99	50	5.2	0.00	5
solo_p_inter	cuckoo_search	kshs3	15	9320.0	BKS	5	19.5150	4.6977	13.1438	24.6674	21.7167	0	0.0	0.21	0.02	0.19	0.24	100.0	10545.0	11138.80	437.83	50	5.8	0.00	5
solo_p_inter	cuckoo_search	kshs4	15	11498.0	BKS	5	12.1743	0.7013	10.9758	12.5935	12.5935	0	0.0	0.21	0.02	0.18	0.23	0.0	12760.0	12897.80	80.63	50	0.0	0.00	4
solo_p_inter	cuckoo_search	kshs5	15	10957.0	BKS	5	31.5378	14.9498	23.0081	58.0633	26.6131	0	0.0	0.21	0.03	0.18	0.25	60.0	13478.0	14412.60	1638.05	50	4.2	0.00	5
solo_p_inter	cuckoo_search	kshs6	15	10197.0	BKS	5	18.5270	8.4801	10.9248	29.5675	14.5631	0	0.0	0.27	0.06	0.21	0.37	100.0	11311.0	12086.20	864.71	50	4.4	0.00	5
solo_p_inter	recocido_simulado	gdb1	22	316.0	BKS	5	2.0886	0.2830	1.5823	2.2152	2.2152	0	0.0	6.10	0.40	5.54	6.50	100.0	321.0	322.60	0.89	17037	6.8	0.00	2
solo_p_inter	recocido_simulado	gdb10	25	275.0	BKS	5	3.9273	2.9362	0.0000	8.0000	3.6364	1	20.0	18.14	9.75	10.03	29.85	100.0	275.0	285.80	8.07	55000	5.8	0.00	1
solo_p_inter	recocido_simulado	gdb12	23	458.0	BKS	5	8.2533	4.3515	3.4934	12.6638	9.1703	0	0.0	12.86	16.05	4.95	41.56	100.0	474.0	495.80	19.93	33750	25.0	0.00	1
solo_p_inter	recocido_simulado	gdb13	28	536.0	BKS	5	4.1418	2.8122	1.8657	8.9552	3.1716	0	0.0	50.41	25.38	13.81	83.16	100.0	546.0	558.20	15.07	127635	31.6	0.00	1
solo_p_inter	recocido_simulado	gdb14	21	100.0	BKS	5	0.0000	0.0000	0.0000	0.0000	0.0000	5	100.0	8.02	7.05	4.68	20.62	100.0	100.0	100.00	0.00	22138	13.8	0.00	1
solo_p_inter	recocido_simulado	gdb15	21	58.0	BKS	5	0.0000	0.0000	0.0000	0.0000	0.0000	5	100.0	17.21	7.34	5.01	24.30	100.0	58.0	58.00	0.00	49745	2.8	0.00	1
solo_p_inter	recocido_simulado	gdb16	28	127.0	BKS	5	0.9449	1.4085	0.0000	3.1496	0.0000	3	60.0	45.54	2.95	41.09	48.38	100.0	127.0	128.20	1.79	102390	19.8	0.00	1
solo_p_inter	recocido_simulado	gdb17	28	91.0	BKS	5	0.0000	0.0000	0.0000	0.0000	0.0000	5	100.0	38.33	5.40	30.31	43.36	100.0	91.0	91.00	0.00	95805	1.0	0.00	1
solo_p_inter	recocido_simulado	gdb19	11	55.0	BKS	5	3.6364	6.2984	0.0000	14.5455	0.0000	3	60.0	2.07	1.14	0.69	3.31	100.0	55.0	57.00	3.46	8857	5.4	0.00	3
solo_p_inter	recocido_simulado	gdb2	26	339.0	BKS	5	2.1239	1.5385	0.5900	4.7198	1.7699	0	0.0	27.35	17.13	8.63	41.40	100.0	341.0	346.20	5.22	61246	14.2	0.00	1
solo_p_inter	recocido_simulado	gdb20	22	121.0	BKS	5	4.9587	1.8480	2.4793	7.4380	4.9587	0	0.0	9.69	9.03	4.60	25.64	100.0	124.0	127.00	2.24	31460	18.4	0.00	1
solo_p_inter	recocido_simulado	gdb21	33	156.0	BKS	5	1.2821	1.2821	0.0000	2.5641	1.2821	2	40.0	18.08	6.74	13.75	29.90	100.0	156.0	158.00	2.00	57935	34.6	0.00	1
solo_p_inter	recocido_simulado	gdb3	22	275.0	BKS	5	2.4727	3.3957	0.0000	6.5455	0.0000	3	60.0	9.17	7.49	5.42	22.55	100.0	275.0	281.80	9.34	25265	7.6	0.00	1
solo_p_inter	recocido_simulado	gdb4	19	287.0	BKS	5	1.3937	2.2715	0.0000	5.2265	0.0000	3	60.0	3.61	0.36	3.04	3.98	100.0	287.0	291.00	6.52	11769	10.6	0.00	1
solo_p_inter	recocido_simulado	gdb5	26	377.0	BKS	5	2.8647	2.0061	1.0610	5.3050	1.5915	0	0.0	14.60	14.95	6.76	41.30	100.0	381.0	387.80	7.56	35152	17.6	0.00	1
solo_p_inter	recocido_simulado	gdb6	22	298.0	BKS	5	8.1208	3.4090	5.0336	11.7450	7.0470	0	0.0	25.96	20.13	9.37	61.03	100.0	313.0	322.20	10.16	69212	3.0	0.00	4
solo_p_inter	recocido_simulado	gdb7	22	325.0	BKS	5	3.2615	3.0037	0.0000	6.4615	1.8462	1	20.0	11.62	6.03	4.99	19.18	100.0	325.0	335.60	9.76	33783	2.4	0.00	2
solo_p_inter	recocido_simulado	kshs1	15	14661.0	BKS	5	2.3054	2.3983	0.4638	6.4252	1.6302	0	0.0	2.25	0.42	1.88	2.96	100.0	14729.0	14999.00	351.62	6930	12.2	0.00	2
solo_p_inter	recocido_simulado	kshs2	15	9863.0	BKS	5	0.7483	0.6240	0.0000	1.6121	0.9125	1	20.0	3.60	2.72	1.74	8.41	100.0	9863.0	9936.80	61.54	10980	13.0	0.00	3
solo_p_inter	recocido_simulado	kshs3	15	9320.0	BKS	5	1.1395	1.5221	0.0000	3.7124	0.9335	2	40.0	6.02	6.07	1.60	14.91	100.0	9320.0	9426.20	141.86	19215	16.8	0.00	2
solo_p_inter	recocido_simulado	kshs4	15	11498.0	BKS	5	5.7453	4.3866	0.0000	10.7410	5.1922	1	20.0	8.26	5.50	1.84	13.51	100.0	11498.0	12158.60	504.38	27450	19.4	0.00	1
solo_p_inter	recocido_simulado	kshs5	15	10957.0	BKS	5	4.8207	3.3001	0.0000	8.2687	5.7132	1	20.0	4.76	4.06	1.72	10.87	100.0	10957.0	11485.20	361.59	15930	17.0	0.00	1
solo_p_inter	recocido_simulado	kshs6	15	10197.0	BKS	5	2.1497	1.7163	1.0591	4.9819	1.0591	0	0.0	1.71	0.11	1.59	1.83	100.0	10305.0	10416.20	175.01	5850	15.4	0.00	3
solo_p_inter	tabu_reactiva	gdb1		316.0	BKS	5	1.5190	1.0107	0.0000	2.2152	2.2152	1	20.0	5.17	0.77	4.11	6.14	100.0	316.0	320.80	3.19	377	4.6	0.00	1
solo_p_inter	tabu_reactiva	gdb10		275.0	BKS	5	8.4364	2.0148	6.1818	10.9091	7.6364	0	0.0	5.94	2.30	3.67	9.32	100.0	292.0	298.20	5.54	326	3.8	0.00	2
solo_p_inter	tabu_reactiva	gdb12		458.0	BKS	5	9.2576	2.6768	6.1135	13.5371	8.9520	0	0.0	9.78	0.82	8.55	10.56	100.0	486.0	500.40	12.26	460	22.0	0.00	2
solo_p_inter	tabu_reactiva	gdb13		536.0	BKS	5	12.6866	2.2964	9.1418	15.2985	13.0597	0	0.0	10.58	2.83	5.88	12.44	100.0	585.0	604.00	12.31	492	20.0	0.00	2
solo_p_inter	tabu_reactiva	gdb14		100.0	BKS	5	0.8000	1.0954	0.0000	2.0000	0.0000	3	60.0	3.94	1.19	1.91	4.84	100.0	100.0	100.80	1.10	346	14.0	0.00	2
solo_p_inter	tabu_reactiva	gdb15		58.0	BKS	5	0.0000	0.0000	0.0000	0.0000	0.0000	5	100.0	1.83	0.37	1.49	2.34	100.0	58.0	58.00	0.00	173	3.0	0.00	2
solo_p_inter	tabu_reactiva	gdb16		127.0	BKS	5	3.1496	1.9287	0.0000	4.7244	3.1496	1	20.0	8.35	2.46	5.33	10.42	100.0	127.0	131.00	2.45	436	13.8	0.00	2
solo_p_inter	tabu_reactiva	gdb17		91.0	BKS	5	0.0000	0.0000	0.0000	0.0000	0.0000	5	100.0	6.55	2.50	3.31	9.80	100.0	91.0	91.00	0.00	375	1.0	0.00	2
solo_p_inter	tabu_reactiva	gdb19		55.0	BKS	5	6.5455	5.9752	0.0000	14.5455	3.6364	1	20.0	0.52	0.15	0.37	0.76	100.0	55.0	58.60	3.29	112	4.0	0.00	4
solo_p_inter	tabu_reactiva	gdb2		339.0	BKS	5	4.1298	2.0007	1.7699	6.4897	4.7198	0	0.0	9.78	0.67	8.72	10.31	100.0	345.0	353.00	6.78	496	10.4	0.00	2
solo_p_inter	tabu_reactiva	gdb20		121.0	BKS	5	8.4298	2.5067	4.9587	10.7438	9.9174	0	0.0	3.52	1.49	1.73	4.92	100.0	127.0	131.20	3.03	278	10.4	0.00	3
solo_p_inter	tabu_reactiva	gdb21		156.0	BKS	5	6.5385	1.8908	4.4872	9.6154	6.4103	0	0.0	8.23	2.13	4.77	9.68	100.0	163.0	166.20	2.95	575	18.2	0.00	2
solo_p_inter	tabu_reactiva	gdb3		275.0	BKS	5	2.8364	1.4177	1.4545	4.7273	2.9091	0	0.0	5.57	1.42	3.11	6.58	100.0	279.0	282.80	3.90	390	9.6	0.00	2
solo_p_inter	tabu_reactiva	gdb4		287.0	BKS	5	5.1568	4.7545	1.7422	11.4983	1.7422	0	0.0	1.73	0.74	1.20	3.02	100.0	292.0	301.80	13.65	185	6.2	0.00	3
solo_p_inter	tabu_reactiva	gdb5		377.0	BKS	5	4.9867	1.2638	3.1830	6.6313	4.7745	0	0.0	9.03	2.51	4.72	11.25	100.0	389.0	395.80	4.76	463	11.0	0.00	2
solo_p_inter	tabu_reactiva	gdb6		298.0	BKS	5	6.5101	2.0218	4.0268	9.0604	6.7114	0	0.0	4.16	2.11	1.68	6.71	100.0	310.0	317.40	6.02	300	2.4	0.00	2
solo_p_inter	tabu_reactiva	gdb7		325.0	BKS	5	2.8923	0.8024	1.8462	4.0000	3.0769	0	0.0	5.33	1.85	3.23	7.22	100.0	331.0	334.40	2.61	353	2.4	0.00	1
solo_p_inter	tabu_reactiva	kshs1		14661.0	BKS	5	2.8511	3.1652	0.0000	7.9667	2.7283	1	20.0	1.90	0.63	0.80	2.30	100.0	14661.0	15079.00	464.04	261	9.0	0.00	3
solo_p_inter	tabu_reactiva	kshs2		9863.0	BKS	5	0.3833	0.6995	0.0000	1.6121	0.0000	3	60.0	2.14	0.58	1.32	2.63	100.0	9863.0	9900.80	68.99	279	10.0	0.00	1
solo_p_inter	tabu_reactiva	kshs3		9320.0	BKS	5	2.3519	1.4605	0.0000	3.7124	2.3176	1	20.0	2.22	0.19	1.93	2.38	100.0	9320.0	9539.20	136.12	300	9.8	0.00	3
solo_p_inter	tabu_reactiva	kshs4		11498.0	BKS	5	13.5432	2.9107	9.0798	17.1595	13.7937	0	0.0	2.15	0.45	1.37	2.46	100.0	12542.0	13055.20	334.67	272	14.2	0.00	5
solo_p_inter	tabu_reactiva	kshs5		10957.0	BKS	5	10.1086	4.5220	3.1213	14.1097	10.4956	0	0.0	1.65	0.48	1.06	2.26	100.0	11299.0	12064.60	495.48	243	14.4	0.00	3
solo_p_inter	tabu_reactiva	kshs6		10197.0	BKS	5	1.2023	2.1460	0.0000	4.9524	0.0000	3	60.0	1.48	0.37	1.08	1.94	100.0	10197.0	10319.60	218.82	235	10.0	0.00	2
warmstart_greedy	busqueda_abejas_simple	gdb19	11	55.0	BKS	1	0.0000	0.0000	0.0000	0.0000	0.0000	1	100.0	3.85	0.00	3.85	3.85	100.0	55.0	55.00	0.00	2200	4.0	6.00	1
warmstart_greedy	busqueda_abejas_simple	kshs1	15	14661.0	BKS	1	2.6397	0.0000	2.6397	2.6397	2.6397	0	0.0	6.48	0.00	6.48	6.48	100.0	15048.0	15048.00	0.00	3000	13.0	7.00	4
warmstart_greedy	busqueda_tabu_simple	gdb19		55.0	BKS	1	0.0000	0.0000	0.0000	0.0000	0.0000	1	100.0	22.66	0.00	22.66	22.66	100.0	55.0	55.00	0.00	10000	4.0	32.00	2
warmstart_greedy	busqueda_tabu_simple	kshs1		14661.0	BKS	1	0.0000	0.0000	0.0000	0.0000	0.0000	1	100.0	28.73	0.00	28.73	28.73	100.0	14661.0	14661.00	0.00	10000	11.0	31.00	1
warmstart_greedy	cuckoo_search	gdb19	11	55.0	BKS	1	10.9091	0.0000	10.9091	10.9091	10.9091	0	0.0	5.25	0.00	5.25	5.25	100.0	61.0	61.00	0.00	2200	3.0	7.00	5
warmstart_greedy	cuckoo_search	kshs1	15	14661.0	BKS	1	3.2604	0.0000	3.2604	3.2604	3.2604	0	0.0	8.50	0.00	8.50	8.50	100.0	15139.0	15139.00	0.00	3000	9.0	10.00	5
warmstart_greedy	recocido_simulado	gdb19	11	55.0	BKS	1	0.0000	0.0000	0.0000	0.0000	0.0000	1	100.0	3.32	0.00	3.32	3.32	100.0	55.0	55.00	0.00	29282	6.0	10.00	3
warmstart_greedy	recocido_simulado	kshs1	15	14661.0	BKS	1	0.0000	0.0000	0.0000	0.0000	0.0000	1	100.0	9.41	0.00	9.41	9.41	100.0	14661.0	14661.00	0.00	73800	10.0	13.00	2
warmstart_greedy	tabu_reactiva	gdb19		55.0	BKS	1	0.0000	0.0000	0.0000	0.0000	0.0000	1	100.0	20.48	0.00	20.48	20.48	100.0	55.0	55.00	0.00	10000	5.0	0.00	4
warmstart_greedy	tabu_reactiva	kshs1		14661.0	BKS	1	0.0000	0.0000	0.0000	0.0000	0.0000	1	100.0	34.81	0.00	34.81	34.81	100.0	14661.0	14661.00	0.00	10000	9.0	0.00	3
